year2,state,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1990,02,10157,12097,153834,143520,2828,25.2,1072,9.5,43163,22297,20866,15.5,30.1,22535,7288,15247,5.1,15.7,20628,14.4,31.4,0,648,649,4045
1990,04,60339,75080,1221750,1211932,11266,15.1,9402,12.6,237888,94689,143199,7.8,19.6,218252,79134,139118,6.5,18,19636,1.6,36,0,6365,6416,43173
1990,05,39886,47312,744176,730873,5776,12.3,4608,9.8,119170,41301,77869,5.7,16.3,92563,29107,63456,4,12.7,26607,3.6,25.4,0,3319,3321,17988
1990,06,526427,642827,11168083,10908220,104509,16.7,67345,10.8,2285878,920105,1365773,8.4,21,1766153,619747,1146406,5.7,16.2,519725,4.8,32.4,0,45313,45517,342700
1990,08,69416,83404,1239777,1220282,11760,14.2,9552,11.6,229059,93101,135958,7.6,18.8,190068,79909,110159,6.5,15.6,38991,3.2,31.2,0,6444,6478,45973
1990,09,70300,81871,1486355,1497164,9025,11,8638,10.5,202125,74476,127649,5,13.5,223745,69670,154075,4.7,14.9,-21620,-1.4,27,0,5973,6003,37713
1990,10,13461,15859,313490,308937,2148,13.8,1445,9.3,46540,14302,32238,4.6,15.1,37433,10085,27348,3.3,12.1,9107,3,24.2,0,958,958,5745
1990,11,14497,17468,406561,408738,1880,10.7,1970,11.2,56838,18056,38782,4.4,13.9,61191,17522,43669,4.3,15,-4353,-1.1,27.8,0,1237,1241,7679
1990,12,251806,309518,4547822,4485056,46520,15.2,36577,12,883071,361686,521385,8.1,19.7,757538,284893,472645,6.4,16.9,125533,2.8,33.8,0,26337,26475,171200
1990,13,108444,137562,2512865,2487945,17768,13,15063,11,443678,161299,282379,6.5,17.8,393838,138080,255758,5.5,15.8,49840,2,31.6,0,10128,10188,69692
1990,15,20775,25751,426380,414778,3227,12.8,2199,8.7,73774,27805,45969,6.7,17.8,50570,18469,32101,4.5,12.2,23204,5.6,24.4,0,1418,1421,11112
1990,16,19489,23039,295775,288998,3311,14.8,1991,8.9,54527,18554,35973,6.4,18.9,40973,13531,27442,4.7,14.2,13554,4.7,28.4,0,1388,1395,8422
1990,17,198556,239858,4586839,4534140,27028,11.4,21638,9.1,690104,243317,446787,5.4,15.2,584707,186785,397922,4.1,12.9,105397,2.3,25.8,0,14411,14472,98184
1990,18,92188,114595,2131181,2106302,12940,11.4,10020,8.8,313238,108421,204817,5.1,14.9,263479,82076,181403,3.9,12.5,49759,2.4,25,0,6922,6951,44788
1990,19,53791,65557,1007027,991671,6476,9.9,5322,8.2,142530,46380,96150,4.7,14.4,111818,34759,77059,3.5,11.3,30712,3.1,22.6,0,3704,3717,21913
1990,20,48532,58428,878666,864234,6412,11,6004,10.3,139839,50104,89735,5.8,16.2,110974,41398,69576,4.8,12.8,28865,3.4,25.6,0,4142,4156,23465
1990,21,57929,70283,1176302,1155358,8451,12.1,6669,9.6,193356,70528,122828,6.1,16.7,151467,52338,99129,4.5,13.1,41889,3.6,26.2,0,4701,4715,30148
1990,22,63913,78977,1249932,1224466,8939,11.4,8093,10.3,227081,80088,146993,6.5,18.5,176148,68473,107675,5.6,14.4,50933,4.1,28.8,0,5509,5561,38258
1990,23,25462,29606,414567,420075,3438,11.6,3415,11.5,58891,23721,35170,5.6,14,69907,21725,48182,5.2,16.6,-11016,-2.6,28,0,2405,2410,13710
1990,24,81789,100504,1806503,1786035,12822,12.9,9704,9.8,310234,112712,197522,6.3,17.4,269297,89879,179418,5,15.1,40937,2.3,30.2,0,6285,6319,47001
1990,25,117524,140130,2744968,2801266,14558,10.3,15630,11.1,359866,129901,229965,4.6,12.8,472463,145067,327396,5.2,16.9,-112597,-4.1,25.6,0,10847,10908,80959
1990,26,149076,183471,3373735,3352229,20782,11.4,16673,9.2,507827,183946,323881,5.5,15.1,464815,140614,324201,4.2,13.9,43012,1.2,27.8,0,11303,11365,73224
1990,27,80981,97753,1823146,1795142,11162,11.5,8687,9,285317,91717,193600,5.1,15.9,229308,80424,148884,4.5,12.8,56009,3.1,25.6,0,5609,5644,39262
1990,28,38524,46867,725091,714218,5585,12,4830,10.4,116124,39857,76267,5.6,16.3,94379,33961,60418,4.8,13.2,21745,3.1,26.4,0,3406,3428,19871
1990,29,94420,115207,1970549,1952712,13611,11.9,11140,9.8,304769,111852,192917,5.7,15.6,269096,85123,183973,4.4,13.8,35673,1.8,27.6,0,7453,7486,45704
1990,30,18796,21649,218307,213359,2583,12,2072,9.7,38164,13084,25080,6.1,17.9,28268,11051,17217,5.2,13.2,9896,4.7,26.4,0,1382,1383,6907
1990,31,32829,39007,578770,568260,4048,10.4,3409,8.8,85320,29321,55999,5.2,15,64299,21487,42812,3.8,11.3,21021,3.7,22.6,0,2272,2273,12667
1990,32,21800,25719,536940,516403,4281,17.1,2740,10.9,116231,36633,79598,7.1,22.5,75158,25914,49244,5,14.6,41073,7.9,29.2,0,1913,1922,15904
1990,33,25125,28975,444549,455024,3521,12,3955,13.5,61643,24597,37046,5.4,13.5,82593,27967,54626,6.1,18.2,-20950,-4.7,27,0,2886,2888,17445
1990,34,159964,185608,3197912,3202458,21494,11.6,19302,10.4,501500,187321,314179,5.8,15.7,510594,163199,347395,5.1,15.9,-9094,-0.2,31.4,0,13363,13396,82249
1990,35,26246,31208,410010,401338,4138,13.4,3404,11,76693,28895,47798,7.2,19.1,59349,23112,36237,5.8,14.8,17344,4.3,29.6,0,2243,2255,13287
1990,36,351934,405944,6990631,6982030,46931,11.6,42872,10.6,1052157,359067,693090,5.1,15.1,1034954,332651,702303,4.8,14.8,17203,0.3,29.6,0,31041,31176,187280
1990,37,116947,145997,2667789,2628527,18136,12.6,13775,9.5,432686,152507,280179,5.8,16.5,354162,125334,228828,4.8,13.5,78524,3,27,0,9366,9413,68490
1990,38,14394,16812,193821,190600,1609,9.6,1461,8.7,27762,8513,19249,4.5,14.6,21319,7877,13442,4.1,11.2,6443,3.4,22.4,0,1044,1045,4778
1990,39,174524,222305,4231414,4198647,23686,10.7,19488,8.8,608684,216348,392336,5.2,14.5,543150,170517,372633,4.1,12.9,65534,1.6,25.8,0,12957,13041,95646
1990,40,54368,65781,938967,921164,7968,12.2,7012,10.7,160012,57372,102640,6.2,17.4,124406,47688,76718,5.2,13.5,35606,3.9,27,0,4819,4831,27956
1990,41,59146,70345,1001944,962890,14931,22.6,6194,9.4,229232,121443,107789,12.6,23.8,151123,50403,100720,5.2,15.7,78109,8.1,31.4,0,4128,4159,27839
1990,42,204164,250224,4555487,4516192,26902,10.8,21437,8.6,653123,210718,442405,4.7,14.5,574534,178341,396193,3.9,12.7,78589,1.8,25.4,0,14589,14647,97080
1990,44,21626,24238,392269,398502,2690,11.1,2604,10.7,51551,19017,32534,4.8,12.9,64016,19475,44541,4.9,16.1,-12465,-3.2,25.8,0,1882,1883,10863
1990,45,56645,70208,1246630,1223846,8805,12.7,6911,9.9,205356,74075,131281,6.1,16.8,159790,54731,105059,4.5,13.1,45566,3.7,26.2,0,4751,4770,30049
1990,46,15488,17756,212179,206824,2088,11.9,1542,8.8,36187,13611,22576,6.6,17.5,25477,10083,15394,4.9,12.3,10710,5.2,24.6,0,1080,1081,5457
1990,47,80435,100697,1861733,1844231,12319,12.3,10252,10.3,295167,107860,187307,5.8,16,260162,87357,172805,4.7,14.1,35005,1.9,28.2,0,7047,7063,45448
1990,48,269514,346290,5799984,5693271,46282,13.5,38757,11.3,1128504,423327,705177,7.4,19.8,915077,368195,546882,6.5,16.1,213427,3.7,32.2,0,25945,26209,186064
1990,49,26102,31757,564421,550160,4189,13.3,3226,10.3,106096,36557,69539,6.6,19.3,77574,29327,48247,5.3,14.1,28522,5.2,28.2,0,2159,2171,16072
1990,50,15309,17187,215447,215990,2009,11.7,1789,10.4,31575,11434,20141,5.3,14.6,32661,11001,21660,5.1,15.1,-1086,-0.5,29.2,0,1326,1328,6384
1990,51,104373,132428,2310960,2283216,17340,13.3,12922,9.9,384906,143467,241439,6.3,16.9,329417,106542,222875,4.7,14.4,55489,2.5,28.8,0,8585,8640,53343
1990,53,94750,113374,1710032,1633703,29651,28.7,8909,8.6,446148,239874,206274,14.7,27.3,293489,128265,165224,7.9,18,152659,9.3,36,0,5722,5746,76956
1990,54,27960,33771,482311,474967,3837,11.4,3177,9.5,76630,27703,48927,5.8,16.1,61942,22680,39262,4.8,13,14688,3.1,26,0,2257,2262,13957
1990,55,90232,108203,1926269,1897836,11456,10.7,8970,8.4,273348,94143,179205,5,14.4,216482,71211,145271,3.8,11.4,56866,3,22.8,0,6099,6129,38512
1990,56,10838,12498,129359,126413,1461,11.8,1252,10.1,24021,7995,16026,6.3,19,18128,7545,10583,6,14.3,5893,4.7,28.6,0,823,824,3949
1991,01,62962,78721,1333422,1330914,9724,12.5,8231,10.6,213817,89491,124326,6.7,16.1,208800,73332,135468,5.5,15.7,5017,0.4,31.4,0,5175,5238,36661
1991,02,10628,12744,159969,156297,1933,15.6,1257,10.1,34266,12900,21366,8.3,21.9,26921,8097,18824,5.2,17.2,7345,4.7,34.4,0,724,726,4227
1991,04,62102,77582,1247868,1234743,11762,15.4,9233,12.1,254385,109364,145021,8.9,20.6,228137,80685,147452,6.5,18.5,26248,2.1,37,0,5808,5868,45391
1991,05,40619,48560,762331,753032,6132,12.8,4905,10.2,125038,53785,71253,7.1,16.6,106439,34904,71535,4.6,14.1,18599,2.5,28.2,0,3244,3267,20026
1991,06,535853,659054,10913237,11037302,92230,14.2,75868,11.7,1956156,788570,1167586,7.1,17.7,2204287,715727,1488560,6.5,20,-248131,-2.3,35.4,0,47126,47649,387619
1991,08,72125,86888,1272413,1255925,12798,15,9342,11,235388,99290,136098,7.9,18.7,202412,75714,126698,6,16.1,32976,2.6,32.2,0,5973,6061,41531
1991,09,68844,80861,1442513,1464471,8486,10.4,9420,11.6,204843,85906,118937,5.9,14,248759,76438,172321,5.2,17,-43916,-3,28,0,6023,6078,38537
1991,10,13870,16554,311611,312289,2302,14.2,1625,10,48962,22864,26098,7.3,15.7,50317,16622,33695,5.3,16.1,-1355,-0.4,31.4,0,970,984,5941
1991,11,14623,17558,387751,396999,1987,11.3,1914,10.9,51588,20022,31566,5,13,70084,18283,51801,4.6,17.7,-18496,-4.7,26,0,966,983,8076
1991,12,257912,318238,4525061,4537628,48435,15.4,39708,12.7,866665,392545,474120,8.7,19.1,891801,317107,574694,7,19.7,-25136,-0.6,38.2,0,25550,25897,179638
1991,13,110728,141028,2448939,2479409,19158,13.8,15727,11.3,417015,184111,232904,7.4,16.8,477954,173620,304334,7,19.3,-60939,-2.5,33.6,0,9452,9665,92591
1991,15,21514,26947,436864,432427,3547,13.5,2368,9,75367,33266,42101,7.7,17.4,66493,19376,47117,4.5,15.4,8874,2,30.8,0,1493,1510,10270
1991,16,20210,23992,306322,300810,3232,13.8,2238,9.5,57355,22403,34952,7.4,19.1,46330,15293,31037,5.1,15.4,11025,3.7,30.8,0,1384,1393,8255
1991,17,201406,244919,4572011,4577187,28231,11.6,23286,9.6,672100,272756,399344,6,14.7,682452,211359,471093,4.6,14.9,-10352,-0.2,29.4,0,14479,14640,109221
1991,18,93769,117452,2107816,2118027,13543,11.7,10656,9.2,297702,121954,175748,5.8,14.1,318124,94996,223128,4.5,15,-20422,-0.9,28.2,0,6926,7008,52981
1991,19,54774,67237,1027897,1017620,6972,10.5,5312,8,146806,50102,96704,4.9,14.4,126251,37525,88726,3.7,12.4,20555,2,24.8,0,3419,3455,20816
1991,20,48877,59283,880143,879003,7012,11.9,6116,10.4,137292,60093,77199,6.8,15.6,135011,46014,88997,5.2,15.4,2281,0.2,30.8,0,3863,3915,25690
1991,21,58665,72020,1182578,1179232,8739,12.3,6979,9.8,188773,80167,108606,6.8,16,182081,59560,122521,5.1,15.4,6692,0.6,30.8,0,4683,4719,35264
1991,22,65002,80890,1274266,1262182,9684,12.1,7905,9.9,228905,86306,142599,6.8,18.1,204737,75278,129459,6,16.2,24168,1.9,32.4,0,5069,5117,39181
1991,23,25173,29548,395942,404958,3368,11.4,3311,11.2,51511,21100,30411,5.2,12.7,69544,20433,49111,5,17.2,-18033,-4.5,25.4,0,2102,2109,11487
1991,24,82212,101909,1736688,1771072,12653,12.5,11195,11.1,268925,116400,152525,6.6,15.2,337695,109939,227756,6.2,19.1,-68770,-3.9,30.4,0,6824,6910,51592
1991,25,114170,137550,2574210,2655165,14169,10.2,16621,12,333741,128942,204799,4.9,12.6,495652,157859,337793,5.9,18.7,-161911,-6.1,25.2,0,10168,10311,77117
1991,26,150753,186622,3276463,3323912,20988,11.3,17816,9.6,461835,191905,269930,5.8,13.9,556732,163671,393061,4.9,16.7,-94897,-2.8,27.8,0,11298,11472,87323
1991,27,82803,100739,1804936,1814867,12134,12.2,9100,9.2,268030,112187,155843,6.2,14.8,287892,97851,190041,5.4,15.9,-19862,-1.1,29.6,0,5633,5714,52820
1991,28,39116,47929,734034,729352,5874,12.4,4921,10.4,116285,48507,67778,6.7,15.9,106921,35613,71308,4.9,14.7,9364,1.2,29.4,0,3118,3140,20628
1991,29,95513,117251,1985040,1975910,14140,12.2,12084,10.4,328546,119509,209037,6,16.6,310285,105549,204736,5.3,15.7,18261,0.9,31.4,0,7544,7647,54642
1991,30,19299,22338,221625,220000,2808,12.8,2105,9.6,37147,15863,21284,7.2,16.9,33897,11195,22702,5.1,15.4,3250,1.5,30.8,0,1397,1408,7192
1991,31,33400,40077,592764,585726,4464,11.3,3429,8.7,87919,35081,52838,6,15,73843,23795,50048,4.1,12.6,14076,2.4,25.2,0,2231,2264,14503
1991,32,22934,27226,546478,542356,4527,17.1,2992,11.3,101212,39713,61499,7.3,18.7,92967,27386,65581,5,17.1,8245,1.6,34.2,0,1936,1953,17740
1991,33,24446,28472,410699,423405,3439,12,3841,13.4,56742,25233,31509,6,13.4,82153,28585,53568,6.8,19.4,-25411,-6,26.8,0,2493,2517,17074
1991,34,158005,184425,3059380,3124754,20917,11.3,21786,11.8,450804,175021,275783,5.6,14.4,581553,178773,402780,5.7,18.6,-130749,-4.2,28.8,0,13612,13722,87088
1991,35,27094,32331,424875,417522,4573,14.4,3459,10.9,83905,38940,44965,9.3,20.1,69198,26929,42269,6.4,16.6,14707,3.5,33.2,0,2116,2129,14617
1991,36,350517,407232,6723065,6859689,47197,11.6,46332,11.4,940668,372391,568277,5.4,13.7,1213918,369220,844698,5.4,17.7,-273250,-4,27.4,0,31048,31215,202918
1991,37,118321,148645,2568995,2614322,18112,12.3,15405,10.5,360307,152642,207665,5.8,13.8,450962,143023,307939,5.5,17.2,-90655,-3.4,27.6,0,9695,9829,69780
1991,38,14520,17091,200127,197234,1811,10.7,1536,9.1,31928,13472,18456,6.8,16.2,26142,8848,17294,4.5,13.3,5786,2.9,26.6,0,977,981,5615
1991,39,176311,225884,4163505,4196084,24149,10.8,20380,9.1,567699,222206,345493,5.3,13.5,632857,197271,435586,4.7,15.1,-65158,-1.6,27,0,12631,12760,103279
1991,40,55933,67825,949669,944302,8695,13,6719,10.1,158280,66400,91880,7,16.8,147545,50642,96903,5.4,15.6,10735,1.2,31.2,0,4316,4351,28679
1991,41,60664,72684,1022839,1011444,10174,14.2,7709,10.8,189930,78666,111264,7.8,18.8,167140,59672,107468,5.9,16.5,22790,2.3,33,0,4868,4955,30992
1991,42,205750,253646,4509181,4538975,26772,10.6,23304,9.3,624456,243293,381163,5.4,13.8,684044,223119,460925,4.9,15.1,-59588,-1.3,27.6,0,14753,14985,107675
1991,44,21104,23742,374935,383606,2439,10.2,2896,12.1,50469,21496,28973,5.6,13.2,67813,19732,48081,5.1,17.7,-17344,-4.5,26.4,0,1836,1856,11803
1991,45,58022,72468,1228735,1236964,9557,13.4,7265,10.2,190490,89557,100933,7.2,15.4,206948,66002,140946,5.3,16.7,-16458,-1.3,30.8,0,4482,4531,32133
1991,46,15927,18430,224541,218618,2208,12.2,1526,8.4,38894,16034,22860,7.3,17.8,27047,8618,18429,3.9,12.4,11847,5.4,24.8,0,988,989,5264
1991,47,81672,103073,1847313,1853527,12947,12.7,10592,10.4,296543,130950,165593,7.1,16,308970,100794,208176,5.4,16.7,-12427,-0.7,32,0,6708,6785,53053
1991,48,277327,357380,5919818,5857767,50053,14.2,38985,11.1,1144470,467778,676692,8,19.5,1020369,393103,627266,6.7,17.4,124101,2.1,34.8,0,24110,24492,214374
1991,49,27233,33225,594461,579626,4739,14.6,3307,10.2,116996,44450,72546,7.7,20.2,87325,30313,57012,5.2,15.1,29671,5.1,30.2,0,2065,2082,18817
1991,50,15232,17207,205611,210592,1858,10.8,1832,10.7,26618,11213,15405,5.3,12.6,36579,11162,25417,5.3,17.4,-9961,-4.8,25.2,0,1192,1197,6894
1991,51,104776,134097,2222649,2266314,16840,12.6,15030,11.3,331332,145398,185934,6.4,14.6,418661,133978,284683,5.9,18.5,-87329,-3.9,29.2,0,9026,9141,62711
1991,53,98342,118435,1738450,1727614,17247,14.9,12110,10.5,319738,121174,198564,7,18.5,298066,104319,193747,6,17.3,21672,1.2,34.6,0,7441,7515,48589
1991,54,28321,34474,482716,481431,3985,11.7,3257,9.6,73483,33305,40178,6.9,15.3,70913,22048,48865,4.6,14.7,2570,0.6,29.4,0,2052,2073,13523
1991,55,92050,111392,1937222,1931269,12429,11.3,9237,8.4,263858,103347,160511,5.4,13.7,251952,76213,175739,3.9,13,11906,0.7,26,0,6022,6113,43264
1991,56,11227,13014,134775,132036,1681,13.2,1179,9.2,24528,9213,15315,7,18.6,19050,5751,13299,4.4,14.4,5478,4.2,28.8,0,759,762,3866
1992,01,63918,80283,1357833,1346402,10063,12.6,8215,10.3,220619,76427,144192,5.7,16.4,197756,67093,130663,5,14.7,22863,1.7,29.4,0,5494,5574,37434
1992,02,10879,13231,164416,162050,1968,15.1,1419,10.9,36008,12401,23607,7.7,22.2,31275,9499,21776,5.9,19.3,4733,2.9,38.6,0,846,860,5463
1992,04,63128,78859,1249829,1248051,11685,14.9,10040,12.8,246578,99526,147052,8,19.8,243023,98726,144297,7.9,19.5,3555,0.3,39,0,6257,6434,43024
1992,05,41160,49488,783490,773067,6354,12.9,5200,10.6,133093,44686,88407,5.8,17.2,112247,38106,74141,4.9,14.5,20846,2.7,29,0,3558,3614,21298
1992,06,529679,656532,10600609,10732102,87403,13.3,85165,12.9,1980636,813263,1167373,7.6,18.5,2243623,797104,1446519,7.4,20.9,-262987,-2.4,37,0,54681,55671,436805
1992,08,74094,89165,1315507,1292916,12983,14.7,10311,11.7,254539,100552,153987,7.8,19.7,209357,84683,124674,6.5,16.2,45182,3.5,32.4,0,6499,6612,45003
1992,09,67353,79633,1405742,1423706,8432,10.5,9147,11.4,197571,68031,129540,4.8,13.9,233498,72314,161184,5.1,16.4,-35927,-2.5,27.8,0,5837,5916,36640
1992,10,14035,16883,301588,306365,2285,13.7,1872,11.2,44535,16844,27691,5.5,14.5,54089,20740,33349,6.8,17.7,-9554,-3.2,29,0,1078,1084,6205
1992,11,14639,17712,402191,394956,1985,11.2,1784,10.1,72706,36171,36535,9.2,18.4,58236,16642,41594,4.2,14.7,14470,3.7,29.4,0,1001,1015,8118
1992,12,263140,324622,4556106,4541774,50409,15.7,42391,13.2,904025,383699,520326,8.4,19.9,875361,361525,513836,8,19.3,28664,0.6,38.6,0,28019,28545,186814
1992,13,113048,143866,2504079,2476106,20113,14.1,16666,11.7,468312,180370,287942,7.3,18.9,412366,169463,242903,6.8,16.7,55946,2.2,33.4,0,10233,10466,78970
1992,15,21464,27167,447013,441837,3140,11.6,2794,10.3,76863,25427,51436,5.8,17.4,66511,20482,46029,4.6,15.1,10352,2.3,30.2,0,1756,1788,10274
1992,16,21016,24955,324831,315744,3552,14.5,2485,10.1,65196,26722,38474,8.5,20.6,47021,15977,31044,5.1,14.9,18175,5.7,29.8,0,1591,1611,9548
1992,17,202758,247905,4605188,4579284,28583,11.6,24543,10,755954,274538,481416,6,16.5,704145,225520,478625,4.9,15.4,51809,1.1,30.8,0,15142,15396,108970
1992,18,94728,119531,2154539,2130456,13643,11.5,11239,9.5,345245,129067,216178,6.1,16.2,297080,98676,198404,4.6,13.9,48165,2.3,27.8,0,7282,7408,51973
1992,19,55206,68184,1026789,1023283,7059,10.4,5932,8.8,156014,57266,98748,5.6,15.2,149002,47465,101537,4.6,14.6,7012,0.6,29.2,0,3821,3875,24541
1992,20,49393,60233,887120,883294,7109,11.9,5939,9.9,140103,53039,87064,6,15.9,132451,46138,86313,5.2,15,7652,0.9,30,0,3831,3893,26719
1992,21,59039,72943,1196676,1189978,8704,12,7525,10.4,181731,63288,118443,5.3,15.3,168335,58632,109703,4.9,14.1,13396,1.2,28.2,0,5114,5174,33801
1992,22,65815,82139,1295888,1284338,9854,12.1,8308,10.2,238258,80995,157263,6.3,18.6,215158,74304,140854,5.8,16.8,23100,1.8,33.6,0,5292,5421,40216
1992,23,24977,29470,387427,391145,3375,11.4,3238,11,56079,20899,35180,5.3,14.3,63515,22696,40819,5.8,16.2,-7436,-1.9,28.6,0,2054,2093,10969
1992,24,82786,103147,1712085,1723791,12701,12.4,11132,10.8,285511,107603,177908,6.2,16.6,308923,97369,211554,5.6,17.9,-23412,-1.3,33.2,0,6609,6755,46573
1992,25,112484,136582,2545727,2559000,14705,10.7,14970,10.9,383484,135569,247915,5.3,15,410031,135513,274518,5.3,16,-26547,-1,30,0,9271,9426,66267
1992,26,152282,189397,3326882,3301018,21177,11.2,17652,9.4,520263,167285,352978,5.1,15.8,468535,150402,318133,4.6,14.2,51728,1.6,28.4,0,10678,10834,76009
1992,27,83751,102474,1843186,1822713,12065,11.9,9970,9.8,291031,97946,193085,5.4,16,250084,87576,162508,4.8,13.7,40947,2.3,27.4,0,6204,6324,44057
1992,28,39423,48416,739559,734471,5798,12,5075,10.5,117218,37542,79676,5.1,16,107041,35435,71606,4.8,14.6,10177,1.4,29.2,0,3314,3354,19983
1992,29,96336,118633,1993317,1987304,14246,12.1,12404,10.5,310842,108320,202522,5.5,15.6,298818,97840,200978,4.9,15,12024,0.6,30,0,7913,8040,48897
1992,30,19780,23061,235560,228382,3069,13.5,2302,10.1,45383,15091,30292,6.6,19.9,31027,12150,18877,5.3,13.6,14356,6.3,27.2,0,1533,1548,7912
1992,31,33831,40666,599589,594127,4442,11,3692,9.1,89742,30305,59437,5.1,15.1,78818,25394,53424,4.3,13.3,10924,1.8,26.6,0,2366,2411,14040
1992,32,23416,28079,546774,546736,4589,16.6,3592,13,92376,39364,53012,7.2,16.9,92300,30477,61823,5.6,16.9,76,0,33.8,0,2343,2367,16144
1992,33,24211,28590,413152,411639,3616,12.7,3332,11.7,68106,25656,42450,6.2,16.5,65079,22538,42541,5.5,15.8,3027,0.7,31.6,0,2250,2292,13925
1992,34,157103,183921,3040788,3044202,21104,11.4,20403,11.1,502362,159478,342884,5.2,16.5,509190,163938,345252,5.4,16.7,-6828,-0.2,33,0,12842,12978,73121
1992,35,27468,33023,435583,428861,4599,14.1,3677,11.2,89835,34614,55221,8.1,20.9,76390,27287,49103,6.4,17.8,13445,3.1,35.6,0,2278,2322,13989
1992,36,345484,403364,6668444,6676973,46121,11.4,47403,11.7,1075981,381653,694328,5.7,16.1,1093039,368634,724405,5.5,16.4,-17058,-0.3,32.2,0,32517,33001,197188
1992,37,119096,150549,2627581,2596790,17939,12,15352,10.2,425304,149148,276156,5.7,16.4,363722,131811,231911,5.1,14,61582,2.4,28,0,9813,9961,60525
1992,38,14514,17226,205032,202318,1825,10.6,1612,9.4,31503,10931,20572,5.4,15.6,26075,8949,17126,4.4,12.9,5428,2.7,25.8,0,1047,1060,5142
1992,39,176694,227682,4164728,4161441,23913,10.5,21555,9.5,593273,194745,398528,4.7,14.3,586698,181546,405152,4.4,14.1,6575,0.2,28.2,0,13219,13463,86135
1992,40,56510,68949,953182,950584,8789,12.8,7390,10.8,160250,59875,100375,6.3,16.9,155053,58979,96074,6.2,16.3,5197,0.6,32.6,0,5040,5130,31593
1992,41,61952,74465,1024419,1022136,10166,13.8,8043,10.9,178424,68390,110034,6.7,17.5,173857,59332,114525,5.8,17,4567,0.5,34,0,5131,5196,32875
1992,42,204368,253696,4473809,4488384,25601,10.1,24738,9.7,636161,227241,408920,5.1,14.2,665312,214803,450509,4.8,14.8,-29151,-0.6,28.4,0,15873,16115,103202
1992,44,20701,23354,362661,367863,2590,11,2734,11.6,51853,18093,33760,4.9,14.1,62258,22229,40029,6,16.9,-10405,-2.8,28.2,0,1775,1803,12307
1992,45,58601,73449,1250968,1241171,9238,12.6,7882,10.8,198684,75754,122930,6.1,16,179089,58743,120346,4.7,14.4,19595,1.6,28.8,0,5055,5122,31848
1992,46,16093,18764,234098,229407,2201,11.8,1815,9.7,39960,13577,26383,5.9,17.4,30577,11517,19060,5,13.3,9383,4.1,26.6,0,1185,1196,6948
1992,47,82534,104471,1892959,1868443,13044,12.6,11228,10.8,321539,109151,212388,5.8,17.2,272507,99882,172625,5.3,14.6,49032,2.6,29.2,0,7132,7246,49124
1992,48,282598,365314,5993734,5950058,51501,14.2,42127,11.6,1156126,470128,685998,7.9,19.4,1068775,398255,670520,6.7,18,87351,1.4,36,0,26555,27201,206550
1992,49,28181,34343,612770,603564,4999,14.8,3789,11.2,118271,43472,74799,7.2,19.6,99860,41182,58678,6.8,16.5,18411,3.1,33,0,2414,2449,23583
1992,50,15163,17195,206718,205790,1903,11.1,1776,10.3,31247,11337,19910,5.5,15.2,29391,9135,20256,4.4,14.3,1856,0.9,28.6,0,1194,1200,6082
1992,51,105795,135803,2238623,2231301,17097,12.7,14825,11,374294,141088,233206,6.3,16.8,359651,125790,233861,5.6,16.1,14643,0.7,32.2,0,8969,9197,62989
1992,53,101511,122631,1788354,1761545,18240,15.1,13279,11,352641,119751,232890,6.8,20,299023,109327,189696,6.2,17,53618,3,34,0,8458,8554,50743
1992,54,28485,34743,480305,481350,3828,11,3382,9.8,72749,25278,47471,5.3,15.1,74839,26888,47951,5.6,15.5,-2090,-0.4,30.2,0,2104,2121,12299
1992,55,92741,112804,1970630,1954788,11883,10.6,10101,9,273079,86215,186864,4.4,14,241395,79130,162265,4,12.3,31684,1.7,24.6,0,6406,6480,38972
